order_id,order_date,product,category,region,channel,customer_id,quantity,unit_price,revenue
11442,2026-04-03,Standing Desk,Furniture,Europe,Online,CUST-0106,1,149.48,149.48
11443,2026-03-20,Noise-Cancel Headphones,Audio,APAC,Partner,CUST-0104,4,1193.53,4774.11
11444,2026-04-14,Smartwatch,Wearables,North America,Online,CUST-0229,4,710.16,2840.64
11445,2026-02-17,Noise-Cancel Headphones,Audio,APAC,Partner,CUST-0252,5,1411.11,7055.56
11446,2026-04-08,Standing Desk,Furniture,North America,Retail,CUST-0331,5,135.67,678.36
11447,2026-06-01,Standing Desk,Furniture,APAC,Retail,CUST-0314,3,161.76,485.27
11448,2026-05-25,USB-C Hub,Accessories,LATAM,Retail,CUST-0197,4,396.2,1584.78
11449,2026-06-05,Tablet,Electronics,North America,Retail,CUST-0358,2,360.06,720.11
11450,2026-02-14,Mechanical Keyboard,Accessories,APAC,Partner,CUST-0035,2,328.91,657.83
11451,2026-05-09,Smartwatch,Wearables,LATAM,Partner,CUST-0063,2,832.52,1665.05
11452,2026-03-28,Wireless Mouse,Accessories,APAC,Retail,CUST-0231,1,,65.17
11453,2026-03-02,4K Monitor,Electronics,LATAM,Online,CUST-0038,2,1086.48,2172.96
11454,2026-05-01,Smartwatch,Wearables,LATAM,Online,CUST-0204,4,730.59,2922.34
11455,2026-02-13,Laptop Pro,Electronics,Europe,Retail,CUST-0344,3,852.28,2556.83
11456,2026-05-15,Standing Desk,Furniture,North America,Partner,CUST-0337,4,152.33,609.32
11457,2026-03-12,Smartwatch,Wearables,APAC,Online,CUST-0088,4,684.04,2736.16
11458,2026-05-27,Laptop Pro,Electronics,APAC,Online,CUST-0274,5,848.84,4244.2
11459,2026-05-14,Noise-Cancel Headphones,Audio,North America,Partner,CUST-0140,2,1166.3,2332.59
11460,2026-02-28,Standing Desk,Furniture,North America,Partner,CUST-0273,3,141.15,423.45
11461,2026-03-08,Standing Desk,Furniture,North America,Retail,CUST-0354,1,167.13,167.13
11462,2026-03-20,Standing Desk,Furniture,North America,Retail,CUST-0393,1,157.73,157.73
11463,2026-03-06,Mechanical Keyboard,Accessories,Europe,Online,CUST-0009,3,385.76,1157.29
11464,2026-04-03,Laptop Pro,Electronics,Europe,Partner,CUST-0343,1,906.21,906.21
11465,2026-02-17,Mechanical Keyboard,Accessories,Europe,Partner,CUST-0086,1,375.75,375.75
11466,2026-02-14,Noise-Cancel Headphones,Audio,APAC,Retail,CUST-0288,5,1176.39,5881.95
11467,2026-04-30,Mechanical Keyboard,Accessories,LATAM,Retail,CUST-0062,5,322.95,1614.73
11468,2026-03-10,Mechanical Keyboard,Accessories,Europe,Online,CUST-0206,1,336.33,336.33
11469,2026-05-03,Webcam HD,Accessories,LATAM,Online,CUST-0034,1,970.74,970.74
11470,2026-05-04,4K Monitor,Electronics,North America,Online,CUST-0211,5,,5241.76
11471,2026-03-19,Smartphone,Electronics,,Partner,CUST-0275,4,80.87,323.47
11472,2026-05-21,Smartphone,Electronics,North America,Partner,CUST-0167,2,67.38,134.76
11473,2026-04-30,Smartwatch,Wearables,Europe,Retail,CUST-0090,4,787.92,3151.69
11474,2026-05-01,Smartwatch,Wearables,LATAM,Online,CUST-0172,3,845.91,2537.73
11475,2026-02-11,Smartphone,Electronics,Europe,Partner,CUST-0301,5,71.01,355.06
11476,2026-05-10,Laptop Pro,Electronics,North America,Retail,CUST-0122,2,829.61,1659.22
11477,2026-05-14,Noise-Cancel Headphones,Audio,,Online,CUST-0192,2,1348.13,2696.26
11478,2026-04-13,4K Monitor,Electronics,Europe,Partner,CUST-0020,2,987.91,1975.81
11479,2026-03-11,Smartwatch,Wearables,LATAM,Partner,CUST-0169,5,847.94,4239.72
11480,2026-02-26,4K Monitor,Electronics,North America,Partner,CUST-0213,3,1124.74,3374.21
11481,2026-05-02,4K Monitor,Electronics,APAC,Retail,CUST-0125,1,1009.42,1009.42
11482,2026-03-07,Ergonomic Chair,Furniture,Europe,Partner,CUST-0357,1,700.08,700.08
11483,2026-05-12,Mechanical Keyboard,Accessories,APAC,Online,CUST-0227,5,382.54,1912.68
11484,2026-04-30,Laptop Pro,Electronics,North America,Online,CUST-0027,1,1035.4,1035.4
11485,2026-05-01,USB-C Hub,Accessories,Europe,Partner,CUST-0282,2,382.78,765.56
11486,2026-05-26,Mechanical Keyboard,Accessories,LATAM,Partner,CUST-0240,2,349.83,699.66
11487,2026-03-20,USB-C Hub,Accessories,Europe,Partner,CUST-0128,2,395.74,791.48
11488,2026-03-19,4K Monitor,Electronics,Europe,Retail,CUST-0247,5,1070.41,5352.03
11489,2026-02-19,Webcam HD,Accessories,LATAM,Retail,CUST-0217,4,967.8,3871.22
11490,2026-04-14,Smartphone,Electronics,LATAM,Online,CUST-0391,4,76.76,307.03
11491,2026-03-29,Noise-Cancel Headphones,Audio,APAC,Partner,CUST-0276,1,,1394.78
11492,2026-02-28,Ergonomic Chair,Furniture,LATAM,Retail,CUST-0233,2,594.52,1189.04
11493,2026-03-17,Noise-Cancel Headphones,Audio,North America,Retail,CUST-0070,5,1343.52,6717.6
11494,2026-05-11,Standing Desk,Furniture,Europe,Online,CUST-0007,2,140.23,280.47
11495,2026-05-30,Ergonomic Chair,Furniture,LATAM,Retail,CUST-0381,3,632.58,1897.75
11496,2026-03-28,Noise-Cancel Headphones,Audio,North America,Retail,CUST-0020,4,1243.51,4974.03
11497,2026-06-06,Wireless Mouse,Accessories,Europe,Online,CUST-0391,4,72.31,289.26
11498,2026-04-05,4K Monitor,Electronics,LATAM,Partner,CUST-0353,3,1087.47,3262.4
11499,2026-03-28,Smartwatch,Wearables,LATAM,Partner,CUST-0127,1,782.71,782.71
11068,2026-04-25,Smartphone,Electronics,APAC,Online,CUST-0399,3,70.46,211.39
10059,2026-03-03,Smartwatch,Wearables,LATAM,Partner,CUST-0377,3,808.11,2424.33
11095,2026-05-22,Tablet,Electronics,LATAM,Online,CUST-0042,1,315.24,315.24
11248,2026-04-13,Tablet,Electronics,North America,Retail,CUST-0349,1,376.65,376.65
11493,2026-03-17,Noise-Cancel Headphones,Audio,North America,Retail,CUST-0070,5,1343.52,6717.6
10041,2026-02-19,USB-C Hub,Accessories,Europe,Retail,CUST-0062,1,433.75,433.75
10502,2026-05-10,USB-C Hub,Accessories,APAC,Partner,CUST-0265,1,386.93,386.93
11342,2026-04-12,Laptop Pro,Electronics,LATAM,Online,CUST-0271,3,930.44,2791.32
11434,2026-06-07,USB-C Hub,Accessories,APAC,Partner,CUST-0323,2,475.25,950.5
10842,2026-04-13,Wireless Mouse,Accessories,North America,Online,CUST-0183,5,62.4,312.02
10753,2026-05-16,Wireless Mouse,Accessories,Europe,Partner,CUST-0277,1,64.8,64.8
10537,2026-04-29,Smartphone,Electronics,LATAM,Retail,CUST-0282,2,74.67,149.34
10250,2026-06-01,Smartphone,Electronics,Europe,Online,CUST-0093,2,73.75,147.5
10894,2026-03-06,Smartwatch,Wearables,LATAM,Partner,CUST-0005,5,709.36,3546.78
10843,2026-05-02,USB-C Hub,Accessories,Europe,Retail,CUST-0120,5,455.08,2275.39
